YWCA of the City of New York,2127554500,http://www.ywcanyc.org,"Established in 1858, the YWCA of the City of New York is one of the nationï¿½s oldest non-profit organizations. Our mission is to address the critical needs of New York City women and to empower them for success and leadership in their lives, jobs and communities. We focus on underserved families through job training, educational child care and after school programs; partnerships with business, government and other not-for-profits; and advocacy on behalf of the clients we serve.",,,,,,,,,,,,,,
Dwa Fanm,7182304027,http://www.dwafanm.org,"Dwa Fanm (meaning ""Women's Rights"" in Haitien Creole) is a Haitian Women's rights organization committed to empowering all women and gilrs wiht the freedom to define and control thier own lives. Through advocacy and grassroots programs, Dwa Fanm works to end discrimination, violence and other forms of justice here an abroad.",,,,,,,,,,,,,,
MCC Women's Business Committee,2124737875,http://www.manhattancc.org,"The Manhattan Chamber of Commerce Women's Business Committee focuses on helping women business owners and executives to empower them in their efforts.  Focused initiatives: contract procurement, global business, financial literacy, women on paid board seats, equal pay.  Educational events and networking events zero in on these topics.  The Committee also works with many other nonprofits women's organzations in outreach and networking.
In addition, the committee supports nonprofits and has a team annualy walking in the American Cancer Society Breast Cancer Walk in Central Park each Fall.",40.752328,-73.987461,,,,,,,,,,,,
TOP Development Corporation,7184511020,http://www.topdevelopment.org,"TOP DEVELOPMENT CORPORATION
""Working to build the Community for the New Millennium""

TOP Development is a non-profit organization that is committed to assisting individuals and families to improve their lives and strengthen their communities.

We are committed to implementing programs, providing services and resources that will uplift, empower, motivate and equipped individuals to improve their quality of life.

For further information about our services and or workshop dates please contact us.",40.641355,-73.929282,,,,,,,,,,,,
Beth Israel Rape Crisis and Domestic Violence Intervention Program,2124204516,,"Provides counseling to individuals who have experienced trauma from sexual assualt, childhood sexual abuse, or intimate partner violence. Services are free and confidential. Program operates an anonymous helpline for Orthodox survivors of rape and incest.",,,,,,,,,,,,,,
"SHALOM 2 YOU, INC",9173613116,http://www.shalom2you.org,"SHALOM 2 YOU was founded in 2006 to provide health education, prevention and support services for African-American women 50+ infected/affected with HIV/AIDS. Substance abuse prevention/recovery, diabetes, breast cancer, obesity and other healthcare issues common to Bed-Stuy Brooklyn are also addressed.

SHALOM 2 YOU welcomes all women who want to improve their health and have a feeling of well-being and peace of mind.",,,,,,,,,,,,,,
New Genesis Worldwide Inc,7188208940,,Childrens after school learning program,40.734716,-73.810635,,,,,,,,,,,,
Breast Examination Center of Harlem,2125318000,http://www.mskcc.org/mskcc/html/8506.cfm,"Since its founding in 1979, the Breast Examination Center of Harlem (BECH) -- an outreach program of Memorial Sloan-Kettering Cancer Center -- has screened more than 204,592 women for breast cancer. BECH has an established reputation in the Harlem community for high-quality care offered by its professional staff.",40.808644,-73.947524,,,,,,,,,,,,
Teamsters National Black Caucus - NYS,5167217844,http://www.gotnbc.com,"Consists of Teamster Women from the United States, Canada and Puerto Rico that share ideas and strategies for building solidarity, handling workplace issues, plus many others educational conferences with workshops to empower women.",,,,,,,,,,,,,,
YWCA of Queens,7183534553,http://www.ywcaqueens.org/,"The YWCA of Queens, formally known as the YWCA of the City of New York Flushing Branch, is recognized as one of the groundbreaking nonprofit organizations reaching out to newly-arrived Asian and other immigrants. Its goal is to preserve and strengthen families and their traditions while serving as a bridge to the mainstream culture and community in the most diverse borough, in the most diverse city, in the country. Through delivering essential services to immigrant women and their families, the YWCA of Queens plays a critical role in providing comprehensive services and programs to each individual and family, and to the community at large.",40.757857,-73.819077,,,,,,,,,,,,
COMMUNITY BOARD 1 CERT TEAM,9174421645,,"During non-emergency situations, NYC CERTs educate their communities on emergency preparedness by working with the Ready New York program and building community disaster networks",40.707949,-73.951621,,,,,,,,,,,,
East Harlem Neighborhood Based Alliance Corporation,2122891900,http://www.ehnbac.org,East Harlem Neighborhood Based Alliance Corporation provided crisis intervention services to crime victims and homelessness prevention services to New York City residents at risk of homelessness.  Emergency assistance is provided to income-eligible residents.,40.802079,-73.936989,,,,,,,,,,,,
YM & YWHA of Washington Heights and Inwood,2125696200,http://www.ywashhts.org,"Community center providing recreational, educational and social services for individuals from birth through 100 primarily in Northern Manahttan.",40.859993,-73.929129,,,,,,,,,,,,
SATH (Society For Accessible Travel & Hospitality),2124477284,http://www.sath.org,"The Society for Accessible Travel & Hospitality (SATH), founded in 1976, is an educational non-profit membership organization whose mission is to raise awareness of the needs of all travelers with disabilities, remove physical and attitudinal barriers to free access and expand travel opportunities in the United States and abroad.",40.74818,-73.984737,,,,,,,,,,,,
